slug,title,bedrooms,bathrooms,numberOfImages,numberOfFloorplans,numberOfVirtualTours,summary,displayAddress,countryCode,location,propertyImages,propertySubType,listingUpdateReason,listingUpdateDate,premiumListing,featuredProperty,displayPrice,displayPriceQualifier,propertyType,customerSegment,availableFrom,letAgreed,branchId,propertyUrl,shortDescription,longDescription,commercial,residential,newHome,auction
140953982,"Kooyong Close, East Wellow, Romsey, Hampshire",2,0,14,1,0,We are delighted to welcome to the market this two bedroom detached bungalow situated on an large plot approx. 0.25 acres in a desirable position in East Wellow. NO FORWARD CHAIN.,"Kooyong Close, East Wellow, Romsey, Hampshire",GB,"{'latitude': 50.96916, 'longitude': -1.56374}",https://media.rightmove.co.uk/9k/8764/140953982/8764_ROM230299_IMG_13_0000.jpeg,Detached Bungalow,price_reduced,2024-01-04T14:51:05Z,True,False,"£475,000",,2 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/140953982#/?channel=RES_BUY,,We are delighted to welcome to the market this two bedroom detached bungalow situated on an large plot approx. 0.25 acres in a desirable position in East Wellow. NO FORWARD CHAIN.,False,True,False,False
141175025,"Partridge Hill, Landford, Salisbury, Wiltshire",2,0,19,1,0,We are delighted to welcome to the market this two bedroom detached bungalow located in a popular area of Landford situated on a very large plot.,"Partridge Hill, Landford, Salisbury, Wiltshire",GB,"{'latitude': 50.97373, 'longitude': -1.61112}",https://media.rightmove.co.uk/9k/8764/141175025/8764_ROM230534_IMG_00_0000.jpeg,Detached Bungalow,new,2024-01-18T14:23:05Z,False,False,"£475,000",Offers in Excess of,2 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/141175025#/?channel=RES_BUY,,We are delighted to welcome to the market this two bedroom detached bungalow located in a popular area of Landford situated on a very large plot.,False,True,False,False
150860672,"Salisbury Road, West Wellow, Romsey, Hampshire",3,1,18,1,0,"We are pleased to welcome to the market this spacious detached bungalow including a delightful garden, double garage and off road parking.","Salisbury Road, West Wellow, Romsey, Hampshire",GB,"{'latitude': 50.97079, 'longitude': -1.59277}",https://media.rightmove.co.uk/9k/8764/150860672/8764_ROM240406_IMG_00_0000.jpeg,Detached Bungalow,new,2024-08-01T10:14:14Z,False,False,"£475,000",,3 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/150860672#/?channel=RES_BUY,,"We are pleased to welcome to the market this spacious detached bungalow including a delightful garden, double garage and off road parking.",False,True,False,False
150013685,"Hop Gardens, Whiteparish, Salisbury, Wiltshire",3,2,20,1,0,A very rare opportunity to purchase a unique three bedroom semi detached house located in a beautiful rural position on a large plot.,"Hop Gardens, Whiteparish, Salisbury, Wiltshire",GB,"{'latitude': 51.00579, 'longitude': -1.65632}",https://media.rightmove.co.uk/9k/8764/150013685/8764_ROM240345_IMG_00_0000.jpeg,Semi-Detached,new,2024-07-08T17:18:02Z,False,False,"£475,000",Offers in Excess of,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/150013685#/?channel=RES_BUY,,A very rare opportunity to purchase a unique three bedroom semi detached house located in a beautiful rural position on a large plot.,False,True,False,False
146544728,"Watley Close, Nursling, Southampton, Hampshire",4,2,15,1,0,"We are pleased to welcome to the market this four bedroom detached house located in a small cul-de-sac and including good off road parking, a garage, private rear garden, downstairs cloakroom and modern en-suite.","Watley Close, Nursling, Southampton, Hampshire",GB,"{'latitude': 50.94277, 'longitude': -1.4672}",https://media.rightmove.co.uk/9k/8764/146544728/8764_ROM240195_IMG_00_0000.jpeg,Detached,price_reduced,2024-04-25T13:21:01Z,False,False,"£475,000",Guide Price,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146544728#/?channel=RES_BUY,,"We are pleased to welcome to the market this four bedroom detached house located in a small cul-de-sac and including good off road parking, a garage, private rear garden, downstairs cloakroom and modern en-suite.",False,True,False,False
86777892,"Northlands Road, Romsey",3,0,11,1,0,We are delighted to welcome to the market this delightful three bedroom semi detached property located on a popular residential road in Romsey with off street parking and secluded garden.,"Northlands Road, Romsey",GB,"{'latitude': 50.98641, 'longitude': -1.47411}",https://media.rightmove.co.uk/9k/8764/86777892/8764_ROM210189_IMG_00_0000.jpeg,Semi-Detached,new,2024-03-05T11:16:07Z,True,False,"£450,000",,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/86777892#/?channel=RES_BUY,,We are delighted to welcome to the market this delightful three bedroom semi detached property located on a popular residential road in Romsey with off street parking and secluded garden.,False,True,False,False
150824006,"Richmond Lane, Romsey, Hampshire",5,3,20,1,0,"We are pleased to welcome to the market this impressive five bedroom detached house including ample off road parking, a private rear garden, two en-suites, cinema room/office, snug, downstairs cloakroom, utility and a conservatory.","Richmond Lane, Romsey, Hampshire",GB,"{'latitude': 50.99958, 'longitude': -1.48322}",https://media.rightmove.co.uk/9k/8764/150824006/8764_ROM240421_IMG_00_0000.jpeg,Detached,new,2024-07-31T12:16:04Z,False,True,"£750,000",,5 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/150824006#/?channel=RES_BUY,,"We are pleased to welcome to the market this impressive five bedroom detached house including ample off road parking, a private rear garden, two en-suites, cinema room/office, snug, downstairs cloakroom, utility and a conservatory.",False,True,False,False
147435854,"Brookfields, West Wellow, Romsey, Hampshire",4,2,17,1,0,"Located on a popular road this four bedroom detached property in West Wellow includes a garage, private garden and off street parking.","Brookfields, West Wellow, Romsey, Hampshire",GB,"{'latitude': 50.9725, 'longitude': -1.59276}",https://media.rightmove.co.uk/9k/8764/147435854/8764_ROM230005_IMG_16_0000.jpeg,Detached,new,2024-07-11T18:03:08Z,False,False,"£450,000",,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/147435854#/?channel=RES_BUY,,"Located on a popular road this four bedroom detached property in West Wellow includes a garage, private garden and off street parking.",False,True,False,False
145160621,"Walnut Close, Braishfield, Romsey, Hampshire",3,2,7,1,0,"This well presented three bedroom detached house in the popular Walnut Close including off street parking, secluded garden and garage.","Walnut Close, Braishfield, Romsey, Hampshire",GB,"{'latitude': 51.00726, 'longitude': -1.47059}",https://media.rightmove.co.uk/9k/8764/145160621/8764_ROM240108_IMG_00_0000.jpeg,Detached,new,2024-02-27T13:40:10Z,False,False,"£450,000",,3 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/145160621#/?channel=RES_BUY,,"This well presented three bedroom detached house in the popular Walnut Close including off street parking, secluded garden and garage.",False,True,False,False
143965010,"Winchester Road, Romsey, Hampshire",3,0,16,1,0,We are pleased to welcome to the market this delightful and spacious three bedroom semi-detached house including off road parking and a good size rear garden. Positioned just a short flat walk of the Town centre of Romsey. NO FORWARD CHAIN.,"Winchester Road, Romsey, Hampshire",GB,"{'latitude': 50.99069, 'longitude': -1.4866}",https://media.rightmove.co.uk/9k/8764/143965010/8764_ROM230461_IMG_00_0000.jpeg,Semi-Detached,new,2023-10-03T16:48:02Z,True,False,"£450,000",,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143965010#/?channel=RES_BUY,,We are pleased to welcome to the market this delightful and spacious three bedroom semi-detached house including off road parking and a good size rear garden. Positioned just a short flat walk of the Town centre of Romsey. NO FORWARD CHAIN.,False,True,False,False
143738924,"Doris Bunting Road, Ampfield, Romsey, Hampshire",3,2,15,1,0,"This well presented three bedroom detached house in the popular Doris Bunting Road in Kings Chase development. Including large rear garden, en-suite to bedroom one and off road parking.","Doris Bunting Road, Ampfield, Romsey, Hampshire",GB,"{'latitude': 51.00617, 'longitude': -1.46918}",https://media.rightmove.co.uk/9k/8764/143738924/8764_ROM230174_IMG_00_0000.jpeg,Detached,price_reduced,2024-03-16T13:11:04Z,True,False,"£450,000",Offers in Excess of,3 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143738924#/?channel=RES_BUY,,"This well presented three bedroom detached house in the popular Doris Bunting Road in Kings Chase development. Including large rear garden, en-suite to bedroom one and off road parking.",False,True,False,False
144794444,"Dibble Drive, North Baddesley, Southampton, Hampshire",3,2,21,1,0,"This spacious three bedroom detached bungalow located in a desirable position in North Baddesley with garage, parking space and private rear garden. Benefitting from No Forward Chain.","Dibble Drive, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97163, 'longitude': -1.4465}",https://media.rightmove.co.uk/9k/8764/144794444/8764_ROM230415_IMG_00_0000.jpeg,Detached Bungalow,price_reduced,2024-06-19T17:41:54Z,True,False,"£450,000",Offers in Region of,3 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/144794444#/?channel=RES_BUY,,"This spacious three bedroom detached bungalow located in a desirable position in North Baddesley with garage, parking space and private rear garden. Benefitting from No Forward Chain.",False,True,False,False
146503160,"Withers Road, Romsey, Hampshire",5,0,16,1,0,"This beautifully presented five bedroom semi detached house located a convenient postion in Abbotswood with ample parking, sizeable rear garden and garage. No Forward Chain.","Withers Road, Romsey, Hampshire",GB,"{'latitude': 51.00521, 'longitude': -1.47446}",https://media.rightmove.co.uk/9k/8764/146503160/8764_ROM200348_IMG_17_0000.jpeg,Semi-Detached,price_reduced,2024-05-16T16:44:40Z,False,False,"£450,000",Guide Price,5 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146503160#/?channel=RES_BUY,,"This beautifully presented five bedroom semi detached house located a convenient postion in Abbotswood with ample parking, sizeable rear garden and garage. No Forward Chain.",False,True,False,False
149435132,"Palmerston Street, Romsey, Hampshire",3,0,15,1,0,Located in the heart of Romsey Town this unique grade two listed three bedroom terraced house with a delightful rear garden.,"Palmerston Street, Romsey, Hampshire",GB,"{'latitude': 50.98777, 'longitude': -1.4956}",https://media.rightmove.co.uk/9k/8764/149435132/8764_ROM240199_IMG_00_0000.jpeg,Terraced,price_reduced,2024-07-30T17:01:08Z,False,False,"£450,000",Offers in Excess of,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/149435132#/?channel=RES_BUY,,Located in the heart of Romsey Town this unique grade two listed three bedroom terraced house with a delightful rear garden.,False,True,False,False
149337731,"Newton Lane, Romsey, Hampshire",2,2,15,1,0,"This beautiful and spacious two bedroom apartment located in the heart of Romsey Town with off street parking, car port and no forward chain.","Newton Lane, Romsey, Hampshire",GB,"{'latitude': 50.98707, 'longitude': -1.50188}",https://media.rightmove.co.uk/9k/8764/149337731/8764_ROM240344_IMG_00_0000.jpeg,Apartment,new,2024-06-19T09:52:01Z,False,False,"£450,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/149337731#/?channel=RES_BUY,,"This beautiful and spacious two bedroom apartment located in the heart of Romsey Town with off street parking, car port and no forward chain.",False,True,False,False
145142738,"The Thicket, Romsey, Hampshire",4,0,12,1,0,"Located in a quiet cul-de-sac this four bedroom semi-detached house includes a large sitting/dining room, downstairs cloakroom, garage, off road parking and a delightful garden.","The Thicket, Romsey, Hampshire",GB,"{'latitude': 50.98416, 'longitude': -1.47313}",https://media.rightmove.co.uk/9k/8764/145142738/8764_ROM230170_IMG_00_0000.jpeg,Semi-Detached,new,2024-02-27T09:15:51Z,False,False,"£450,000",,4 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/145142738#/?channel=RES_BUY,,"Located in a quiet cul-de-sac this four bedroom semi-detached house includes a large sitting/dining room, downstairs cloakroom, garage, off road parking and a delightful garden.",False,True,False,False
146932205,"Ganger Farm Way, Ampfield, Romsey, Hampshire",4,0,14,1,0,"Beautifully presented four bedroom semi detached house located in a popular position with ample off street parking, detached garage and well secluded garden.","Ganger Farm Way, Ampfield, Romsey, Hampshire",GB,"{'latitude': 51.00561, 'longitude': -1.46505}",https://media.rightmove.co.uk/9k/8764/146932205/8764_ROM240112_IMG_00_0000.jpeg,Semi-Detached,price_reduced,2024-05-09T10:33:54Z,True,False,"£450,000",Offers in Excess of,4 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146932205#/?channel=RES_BUY,,"Beautifully presented four bedroom semi detached house located in a popular position with ample off street parking, detached garage and well secluded garden.",False,True,False,False
148405202,"Doris Bunting Road, Ampfield, Romsey, Hampshire",3,0,14,1,0,"This excellent three bedroom detached house in the popular Doris Bunting Road in Kings Chase development. Including large rear garden, en-suite to bedroom one, garage and off road parking.","Doris Bunting Road, Ampfield, Romsey, Hampshire",GB,"{'latitude': 51.00617, 'longitude': -1.46918}",https://media.rightmove.co.uk/9k/8764/148405202/8764_ROM220457_IMG_00_0000.jpeg,Detached,new,2024-05-24T18:08:02Z,True,False,"£450,000",Offers in Excess of,3 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/148405202#/?channel=RES_BUY,,"This excellent three bedroom detached house in the popular Doris Bunting Road in Kings Chase development. Including large rear garden, en-suite to bedroom one, garage and off road parking.",False,True,False,False
147539597,"Botley Road, Romsey, Hampshire",3,1,11,1,0,Located a short flat walk to Romsey Town Centre this delightful three bedroom terrace house includes a garage with work shop and off road parking. No forward chain.,"Botley Road, Romsey, Hampshire",GB,"{'latitude': 50.98943, 'longitude': -1.48604}",https://media.rightmove.co.uk/9k/8764/147539597/8764_ROM230294_IMG_00_0000.jpeg,Terraced,new,2024-05-02T13:23:48Z,True,False,"£450,000",Offers in Excess of,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/147539597#/?channel=RES_BUY,,Located a short flat walk to Romsey Town Centre this delightful three bedroom terrace house includes a garage with work shop and off road parking. No forward chain.,False,True,False,False
147636464,"Crescent Road, North Baddesley, Southampton, Hampshire",3,0,15,1,0,This well presented THREE BEDROOM DETACHED BUNGALOW is located on a popular road in North Baddesley with ample off road parking and garage.,"Crescent Road, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97927, 'longitude': -1.44555}",https://media.rightmove.co.uk/9k/8764/147636464/8764_ROM220109_IMG_00_0000.jpeg,Detached Bungalow,new,2024-05-04T14:19:04Z,True,False,"£445,000",,3 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/147636464#/?channel=RES_BUY,,This well presented THREE BEDROOM DETACHED BUNGALOW is located on a popular road in North Baddesley with ample off road parking and garage.,False,True,False,False
147846038,"The Hundred, Romsey, Hampshire",3,1,14,1,0,"We are pleased to welcome to the market this delightful three bedroom house located in central Romsey and including an extended rear garden, garage and off road parking.","The Hundred, Romsey, Hampshire",GB,"{'latitude': 50.98848, 'longitude': -1.49417}",https://media.rightmove.co.uk/9k/8764/147846038/8764_ROM240264_IMG_14_0000.jpeg,Terraced,price_reduced,2024-07-18T13:35:10Z,False,False,"£440,000",,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/147846038#/?channel=RES_BUY,,"We are pleased to welcome to the market this delightful three bedroom house located in central Romsey and including an extended rear garden, garage and off road parking.",False,True,False,False
133832441,"Jeffries Close, Rownhams, Southampton, Hampshire",4,1,16,1,0,We are pleased to welcome to the market this four bedroom detached property located in a quiet cul-de-sac in the popular area of Rownhams. NO FORWARD CHAIN.,"Jeffries Close, Rownhams, Southampton, Hampshire",GB,"{'latitude': 50.94615, 'longitude': -1.45976}",https://media.rightmove.co.uk/9k/8764/133832441/8764_ROM220179_IMG_30_0000.jpeg,Detached,new,2024-02-01T10:04:34Z,False,False,"£440,000",Guide Price,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/133832441#/?channel=RES_BUY,,We are pleased to welcome to the market this four bedroom detached property located in a quiet cul-de-sac in the popular area of Rownhams. NO FORWARD CHAIN.,False,True,False,False
146042759,"Bell Court, Romsey, Hampshire",2,2,10,1,0,"This delightful two bedroom end of terrace townhouse located in the heart of Romsey Town including balcony, parking and courtyard garden.","Bell Court, Romsey, Hampshire",GB,"{'latitude': 50.9885, 'longitude': -1.5003}",https://media.rightmove.co.uk/9k/8764/146042759/8764_ROM240083_IMG_00_0000.jpeg,End of Terrace,new,2024-03-22T11:59:04Z,False,False,"£425,000",,2 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146042759#/?channel=RES_BUY,,"This delightful two bedroom end of terrace townhouse located in the heart of Romsey Town including balcony, parking and courtyard garden.",False,True,False,False
146276858,"Hunters Crescent, Romsey, Hampshire",3,1,14,1,0,"We are pleased to welcome to the market this well presented three bedroom link-detached house with a converted garage, ample off road parking and a private rear garden.","Hunters Crescent, Romsey, Hampshire",GB,"{'latitude': 51.00033, 'longitude': -1.47024}",https://media.rightmove.co.uk/9k/8764/146276858/8764_ROM230480_IMG_00_0000.jpeg,Link Detached House,new,2024-03-28T17:52:05Z,False,False,"£425,000",Offers in Excess of,3 bedroom link detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146276858#/?channel=RES_BUY,,"We are pleased to welcome to the market this well presented three bedroom link-detached house with a converted garage, ample off road parking and a private rear garden.",False,True,False,False
